objectid,Geographic ID,State FIPS,County FIPS,Census Tract,Total Population,Total Population for Income,Total Civilian Population,Total Households,Total Families,Total Over 5 Population,Total Over 75 Population,People of Color Population,Single-Parent Family Population,Limited English Proficiency Population,Low-Income Population,Disabled Population,Rent-Burdened Population,Zero-Vehicle Household Population,Percent Over 75,Percent People of Color,Percent Single-Parent Family,Percent Limited English Proficiency,Percent Low-Income,Percent Disabled,Percent Rent-Burdened,Percent Zero-Vehicle Household,Over 75 Reg Mean Plus Half SD,People of Color Reg Mean Plus Half SD,Single-Parent Family Reg Mean Plus Half SD,Limited English Proficiency Reg Mean Plus Half SD,Low-Income Reg Mean Plus Half SD,Disabled Reg Mean Plus Half SD,Rent-Burdened Reg Mean Plus Half SD,Zero-Vehicle Household Reg Mean Plus Half SD,PBA 2035 Equity Priority Community,PBA 2040 Equity Priority Community,PBA 2050 Equity Priority Community,Change PBA 2040 to 2050,Equity Priority Community Class,Shape__Area,Shape__Length
2619,06085501200,06,085,501200,4212,4098,4161,1301,778,3974,170,3408,107,540,1483,481,157,62,0.040360873694207,0.809116809116809,0.137532133676093,0.135883241066935,0.361883845778429,0.115597212208604,0.120676402767102,0.0476556495003843,0,1,0,1,1,0,0,0,1,1,1,0,High,8.38678988657193E-05,0.037884012849879
2621,06085501401,06,085,501401,3182,3143,3157,992,736,2894,127,2858,255,708,1309,368,175,101,0.0399120050282841,0.898177247014456,0.346467391304348,0.24464409122322,0.416481069042316,0.116566360468799,0.176411290322581,0.101814516129032,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000100755923540419,0.0449849140384455
2622,06085501402,06,085,501402,3329,3313,3329,871,613,3039,128,2802,119,742,1212,213,175,20,0.0384499849804746,0.841694202463202,0.194127243066884,0.244159262915433,0.365831572592816,0.063983178131571,0.200918484500574,0.0229621125143513,0,1,1,1,1,0,1,0,1,1,1,0,Higher,5.314023428582E-05,0.0355273901116731
2623,06085501501,06,085,501501,4845,4827,4845,1297,982,4475,145,4634,174,1103,2341,466,231,76,0.0299277605779154,0.956449948400413,0.177189409368635,0.246480446927374,0.48498031903874,0.0961816305469556,0.178103315343099,0.0585967617579029,0,1,0,1,1,0,1,0,1,1,1,0,Highest,6.35983633401338E-05,0.0336868943459018
2624,06085501502,06,085,501502,4855,4855,4855,1232,953,4425,211,4311,293,874,2622,483,197,42,0.0434603501544799,0.887950566426365,0.307450157397691,0.197514124293785,0.540061791967044,0.0994850669412976,0.159902597402597,0.0340909090909091,0,1,1,1,1,0,1,0,1,1,1,0,Higher,9.25190743146231E-05,0.0432673142303813
2625,06085501600,06,085,501600,7597,7536,7597,2446,1032,7289,134,5496,330,634,3715,477,740,302,0.0176385415295511,0.723443464525471,0.319767441860465,0.086980381396625,0.492967091295117,0.0627879426089246,0.302534750613246,0.12346688470973,0,1,1,0,1,0,1,0,1,1,1,0,High,0.000122117040518788,0.0490823083682333
2626,06085501700,06,085,501700,4962,4944,4962,1334,916,4560,79,4328,252,960,2630,490,432,99,0.0159209995969367,0.872228939943571,0.275109170305677,0.210526315789474,0.531957928802589,0.0987505038291012,0.32383808095952,0.0742128935532234,0,1,1,1,1,0,1,0,1,1,1,0,Highest,0.000113693055936892,0.0465827081042765
2629,06085502001,06,085,502001,5565,5553,5565,2125,1273,5042,235,3922,255,450,1604,484,420,191,0.0422282120395328,0.704761904761905,0.200314218381775,0.0892502975009917,0.288852872321268,0.0869721473495058,0.197647058823529,0.0898823529411765,0,1,1,0,1,0,1,0,0,0,1,1,High,0.000135172260797845,0.05573494885555
2630,06085502002,06,085,502002,5933,5920,5933,1801,1128,5645,192,4843,171,924,2366,484,385,132,0.0323613686162144,0.816281813585033,0.151595744680851,0.163684676705049,0.399662162162162,0.0815776167200404,0.21377012770683,0.0732926152137701,0,1,0,1,1,0,1,0,1,1,1,0,High,9.15441864890454E-05,0.0505172872308519
2632,06085502102,06,085,502102,7820,7674,7674,2584,1539,7222,373,5665,311,1056,2390,592,438,126,0.0476982097186701,0.724424552429668,0.202079272254711,0.146219883688729,0.311441230127704,0.0771436017722179,0.169504643962848,0.0487616099071207,0,1,1,1,1,0,1,0,1,1,1,0,High,0.000183259897312382,0.0606399292675186
2656,06085503105,06,085,503105,2529,2502,2529,795,568,2402,220,2356,122,878,987,402,206,93,0.0869909054962436,0.931593515223408,0.214788732394366,0.365528726061615,0.394484412470024,0.158956109134045,0.259119496855346,0.116981132075472,1,1,1,1,1,1,1,0,1,1,1,0,Higher,0.00017778003893909,0.0615568741508296
2658,06085503110,06,085,503110,5141,5141,5141,1114,970,4787,88,4999,375,1559,3121,385,253,64,0.0171172923555728,0.972378914608053,0.38659793814433,0.325673699603092,0.60708033456526,0.0748881540556312,0.227109515260323,0.0574506283662478,0,1,1,1,1,0,1,0,1,1,1,0,Highest,7.73520173424913E-05,0.042660508387452
2659,06085503111,06,085,503111,5196,5189,5189,1058,999,4914,227,5024,130,1263,1620,538,117,9,0.0436874518860662,0.966897613548884,0.13013013013013,0.257020757020757,0.312198882250915,0.10368086336481,0.110586011342155,0.00850661625708885,0,1,0,1,1,0,0,0,1,1,1,0,High,9.23890975172981E-05,0.0455862113544263
2660,06085503112,06,085,503112,4092,4075,4092,1471,793,3848,169,3503,193,699,1673,436,280,175,0.0413000977517107,0.856060606060606,0.243379571248424,0.181652806652807,0.410552147239264,0.106549364613881,0.190346702923182,0.118966689326988,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000115521711904876,0.0452727921470082
2661,06085503113,06,085,503113,5326,5271,5326,1305,1011,4901,152,4897,289,1045,2805,401,245,123,0.0285392414570034,0.919451746150958,0.285855588526212,0.213221791471128,0.532157085941947,0.0752910251595944,0.187739463601533,0.0942528735632184,0,1,1,1,1,0,1,0,1,1,1,0,Higher,7.50935359974392E-05,0.0355394667116775
2664,06085503117,06,085,503117,3047,3034,3047,792,570,2820,186,3000,181,798,1446,428,154,159,0.0610436494913029,0.984574991795208,0.317543859649123,0.282978723404255,0.476598549769281,0.140466032162783,0.194444444444444,0.200757575757576,0,1,1,1,1,1,1,1,1,1,1,0,Highest,5.12414858349075E-05,0.0319952979491554
2665,06085503118,06,085,503118,5618,5618,5618,1697,1191,5219,89,5185,216,1203,1842,315,363,63,0.0158419366322535,0.922926308294767,0.181360201511335,0.230503927955547,0.327874688501246,0.0560697757208971,0.213906894519741,0.0371243370654095,0,1,1,1,1,0,1,0,1,1,1,0,High,5.73689644625119E-05,0.0350430246092251
2666,06085503121,06,085,503121,4693,4634,4693,1447,933,4353,88,4118,264,676,1928,441,273,123,0.0187513317707224,0.877477093543576,0.282958199356913,0.155295198713531,0.416055243849806,0.0939697421691882,0.188666205943331,0.0850034554250173,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000218232766201254,0.0625654212817878
2667,06085503122,06,085,503122,3144,3144,3144,1154,667,2925,100,2953,203,658,1707,409,315,266,0.0318066157760814,0.939249363867684,0.304347826086957,0.224957264957265,0.54293893129771,0.130089058524173,0.272963604852686,0.23050259965338,0,1,1,1,1,1,1,1,1,1,1,0,Highest,0.000371688187897234,0.0874412704932931
2668,06085503123,06,085,503123,3770,3770,3770,1614,768,3528,228,2707,166,356,1633,637,489,181,0.0604774535809019,0.718037135278515,0.216145833333333,0.100907029478458,0.43315649867374,0.168965517241379,0.302973977695167,0.112143742255266,0,1,1,0,1,1,1,0,1,1,1,0,High,7.06324558450433E-05,0.0353597374337287
2669,06085503204,06,085,503204,8414,8368,8405,2211,1458,7874,341,7890,309,1668,2650,989,172,157,0.0405276919420014,0.937722842880913,0.211934156378601,0.211836423672847,0.316682600382409,0.117668054729328,0.0777928539122569,0.0710085933966531,0,1,1,1,1,0,0,0,1,1,1,0,High,0.000145507797242317,0.0493799871977656
2675,06085503213,06,085,503213,4911,4904,4911,1270,1110,4619,210,4564,276,1376,1958,564,155,100,0.0427611484422724,0.929342292812055,0.248648648648649,0.297899978350292,0.399265905383361,0.11484422724496,0.122047244094488,0.078740157480315,0,1,1,1,1,0,0,0,1,1,1,0,Higher,0.000110691916688666,0.0602274125401514
2676,06085503214,06,085,503214,8040,8040,8040,2294,1884,7353,453,7822,466,2336,3873,874,404,190,0.0563432835820896,0.972885572139303,0.247346072186837,0.317693458452332,0.481716417910448,0.108706467661692,0.176111595466434,0.0828247602441151,0,1,1,1,1,0,1,0,1,1,1,0,Highest,0.000183073362677533,0.0546999311316294
2677,06085503217,06,085,503217,4785,4785,4785,1094,1008,4334,54,4588,292,1045,1977,321,105,36,0.0112852664576802,0.958829676071055,0.28968253968254,0.241116751269036,0.413166144200627,0.0670846394984326,0.0959780621572212,0.0329067641681901,0,1,1,1,1,0,0,0,1,1,1,0,Higher,6.0720266901626E-05,0.0353624782413421
2678,06085503218,06,085,503218,4918,4884,4918,1184,919,4552,180,4681,211,1438,2464,374,264,123,0.0366002440016267,0.951809678731191,0.229597388465724,0.315905096660808,0.504504504504504,0.0760471736478243,0.222972972972973,0.103885135135135,0,1,1,1,1,0,1,0,1,1,1,0,Highest,6.14982568549749E-05,0.0348247865696963
2679,06085503304,06,085,503304,7186,7010,7022,1846,1491,6598,479,6764,237,1628,2064,707,347,41,0.066657389368216,0.941274700807125,0.158953722334004,0.24674143679903,0.294436519258203,0.100683565935631,0.187973997833153,0.0222101841820152,0,1,0,1,1,0,1,0,1,1,1,0,High,0.000151083766922966,0.0573115001220775
2681,06085503306,06,085,503306,4278,4258,4271,903,818,4026,300,4121,191,989,1568,516,127,38,0.0701262272089762,0.963300607760636,0.233496332518337,0.245653253849975,0.368248003757633,0.120814797471318,0.140642303433001,0.0420819490586932,0,1,1,1,1,1,1,0,0,0,1,1,Higher,0.000171080776908639,0.0596004273413216
2684,06085503315,06,085,503315,8828,8806,8828,2030,1756,8323,350,8316,296,1744,2679,528,195,22,0.0396465790666062,0.942002718622565,0.168564920273349,0.209539829388442,0.304224392459687,0.0598096964204803,0.0960591133004926,0.0108374384236453,0,1,0,1,1,0,0,0,1,1,1,0,High,0.000166735744187463,0.0532910260464448
2700,06085503401,06,085,503401,4855,4790,4855,941,839,4587,171,4787,193,968,1477,380,58,18,0.035221421215242,0.985993820803296,0.230035756853397,0.211031175059952,0.308350730688935,0.07826982492276,0.0616365568544102,0.0191285866099894,0,1,1,1,1,0,0,0,1,1,1,0,High,7.56880385779368E-05,0.0430888958897809
2701,06085503402,06,085,503402,5626,5582,5626,1197,1071,5175,188,5521,282,1536,2696,631,160,148,0.0334162815499467,0.981336651261998,0.263305322128852,0.296811594202899,0.482981010390541,0.11215783860647,0.133667502088555,0.123642439431913,0,1,1,1,1,0,0,0,1,1,1,0,Highest,9.00728373380844E-05,0.0674326498126898
2703,06085503506,06,085,503506,6735,6612,6735,1279,1176,6301,214,6517,294,1126,2363,562,229,44,0.0317743132887899,0.967631774313289,0.25,0.178701793366132,0.357380520266183,0.0834446919079436,0.179046129788898,0.0344018764659891,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000101858273410471,0.0414248828159663
2705,06085503508,06,085,503508,6682,6601,6632,1345,1172,6362,385,6390,292,1096,2452,591,88,40,0.0576174797964681,0.956300508829692,0.249146757679181,0.172272870166614,0.371458869868202,0.0891133896260555,0.0654275092936803,0.0297397769516729,0,1,1,1,1,0,0,0,1,1,1,0,Higher,0.000102359399988927,0.0406617830411786
2707,06085503510,06,085,503510,5929,5918,5929,1393,1120,5625,218,5550,266,1164,1925,471,223,115,0.036768426378816,0.936076910102884,0.2375,0.206933333333333,0.325278810408922,0.0794400404790015,0.160086145010768,0.0825556353194544,0,1,1,1,1,0,1,0,1,1,1,0,High,0.000105732122847257,0.0442611369031426
2709,06085503601,06,085,503601,3148,3096,3148,851,647,2920,140,2435,97,559,1458,356,142,66,0.0444726810673443,0.773506988564168,0.149922720247295,0.191438356164384,0.47093023255814,0.113087674714104,0.166862514688602,0.0775558166862515,0,1,0,1,1,0,1,0,1,1,1,0,High,0.000140200560508674,0.0562736403673474
2710,06085503602,06,085,503602,5368,5354,5368,1388,1057,5068,272,5181,233,1189,2497,493,188,155,0.0506706408345753,0.965163934426229,0.220435193945128,0.234609313338595,0.466380276428838,0.0918405365126677,0.135446685878963,0.111671469740634,0,1,1,1,1,0,0,0,1,1,1,0,Highest,0.000123798212371184,0.0508344664203957
2711,06085503703,06,085,503703,4325,4294,4325,947,832,4058,156,4253,239,1192,1645,370,114,64,0.0360693641618497,0.983352601156069,0.287259615384615,0.293740758994579,0.38309268747089,0.0855491329479769,0.120380147835269,0.0675818373812038,0,1,1,1,1,0,0,0,1,1,1,0,Higher,6.72023893457663E-05,0.0377262221010813
2713,06085503708,06,085,503708,2853,2853,2853,761,629,2748,150,2694,62,588,818,389,47,37,0.0525762355415352,0.944269190325973,0.0985691573926868,0.213973799126638,0.286715737819839,0.136347704171048,0.0617608409986859,0.0486202365308804,0,1,0,1,1,1,0,0,1,1,1,0,High,0.00012436912402336,0.0452657963941016
2714,06085503709,06,085,503709,6205,6132,6187,1851,1332,5907,504,5997,415,2094,4087,1036,318,337,0.0812248186946011,0.966478646253022,0.311561561561562,0.354494667343829,0.666503587736464,0.167447874575723,0.171799027552674,0.182063749324689,1,1,1,1,1,1,1,1,1,1,1,0,Highest,8.95854113878158E-05,0.0389816888926139
2715,06085503710,06,085,503710,4061,4061,4061,1133,830,3683,319,3864,197,1039,2001,433,187,363,0.0785520807682837,0.951489780842157,0.237349397590361,0.282106978007059,0.492735779364688,0.106623984240335,0.16504854368932,0.320388349514563,0,1,1,1,1,0,1,1,1,1,1,0,Highest,6.11823338658724E-05,0.0402174155040433
2716,06085503711,06,085,503711,5327,5320,5327,1055,912,4901,184,5152,231,939,1999,388,169,50,0.0345410174582316,0.967148488830486,0.253289473684211,0.191593552336258,0.375751879699248,0.0728364933358363,0.160189573459716,0.0473933649289099,0,1,1,1,1,0,1,0,1,1,1,0,Higher,9.72940520114207E-05,0.0408354071049616
2717,06085503712,06,085,503712,4444,4173,4185,1405,943,4088,502,4020,150,1185,1900,440,371,256,0.112961296129613,0.904590459045905,0.159066808059385,0.289872798434442,0.455307931943446,0.105137395459976,0.264056939501779,0.18220640569395,1,1,0,1,1,0,1,1,1,1,1,0,Higher,6.72644455335103E-05,0.0334501782811411
2718,06085503713,06,085,503713,3457,3457,3457,1131,689,3214,287,3247,116,965,1693,382,135,226,0.0830199595024588,0.939253688168933,0.168359941944848,0.300248911014312,0.489730980619034,0.110500433902227,0.119363395225464,0.199823165340407,1,1,0,1,1,0,0,1,1,1,1,0,Higher,4.97850123792887E-05,0.0309067316998127
2723,06085503903,06,085,503903,3658,3646,3653,952,728,3472,250,3334,149,619,1032,313,100,68,0.0683433570256971,0.911427009294697,0.20467032967033,0.178283410138249,0.283049917718047,0.0856830002737476,0.105042016806723,0.0714285714285714,0,1,1,1,1,0,0,0,1,1,1,0,High,9.49548757489538E-05,0.0401080834456944
2724,06085504001,06,085,504001,6344,6319,6344,1561,1221,6025,235,6021,246,1123,2308,505,336,97,0.0370428751576293,0.949085750315259,0.201474201474201,0.186390041493776,0.3652476657699,0.0796027742749054,0.2152466367713,0.0621396540679052,0,1,1,1,1,0,1,0,0,0,1,1,Higher,0.00011530043093444,0.0456836892034976
2726,06085504101,06,085,504101,4953,4953,4953,1101,961,4658,314,4445,103,657,1885,511,73,33,0.0633959216636382,0.897435897435897,0.107180020811655,0.141047659939888,0.380577427821522,0.103169796083182,0.0663033605812897,0.0299727520435967,0,1,0,1,1,0,0,0,1,1,1,0,Higher,0.000101003631243657,0.0446036086243727
2737,06085504318,06,085,504318,5929,5923,5929,1689,1241,5463,211,5289,206,1236,1995,493,26,35,0.0355877888345421,0.8920559959521,0.165995165189363,0.226249313563976,0.336822556137093,0.0831506156181481,0.0153937240970989,0.0207223208999408,0,1,0,1,1,0,0,0,1,1,1,0,High,0.000443838947376207,0.129260497461604
2773,06085505100,06,085,505100,3985,3985,3985,1932,928,3693,177,3111,96,364,1210,446,259,298,0.0444165621079046,0.780677540777917,0.103448275862069,0.0985648524235039,0.303638644918444,0.111919698870765,0.134057971014493,0.154244306418219,0,1,0,0,1,0,0,1,0,0,1,1,High,0.00070847338065505,0.122580256508336
2774,06085505202,06,085,505202,6472,6463,6448,2379,1447,6072,317,4858,269,327,1881,762,550,289,0.0489802224969098,0.75061804697157,0.185901865929509,0.0538537549407115,0.291041312084171,0.11817617866005,0.231189575451871,0.121479613282892,0,1,1,0,1,0,1,0,1,1,1,0,High,0.000933522795548924,0.166099618825812
2802,06085506501,06,085,506501,7132,7017,6997,2393,1524,6564,181,5519,202,850,2731,582,554,197,0.0253785754346607,0.773836231071228,0.13254593175853,0.129494210847044,0.389197662818868,0.083178505073603,0.231508566652737,0.0823234433765148,0,1,0,1,1,0,1,0,1,1,1,0,High,8.97918271220988E-05,0.0408242476575927
2866,06085509000,06,085,509000,7832,7698,7832,2557,1817,7056,187,6076,426,779,2415,449,395,77,0.023876404494382,0.775791624106231,0.234452394056136,0.110402494331066,0.313717848791894,0.0573289070480082,0.154477903793508,0.0301134141572155,0,1,1,0,1,0,1,0,1,1,1,0,High,0.000156641880494135,0.0504560788415155
2908,06085511608,06,085,511608,3238,215,3232,112,22,3228,0,1831,8,41,78,200,30,31,0,0.565472513897468,0.363636363636364,0.0127013630731103,0.362790697674419,0.0618811881188119,0.267857142857143,0.276785714285714,0,0,1,0,1,0,1,1,1,1,1,0,Higher,0.00026147149856115,0.0939149157416698
2924,06085511915,06,085,511915,3847,3832,3847,1228,894,3550,203,2519,200,431,1246,417,195,167,0.0527683909539901,0.654795944892124,0.223713646532438,0.121408450704225,0.325156576200418,0.108396152846374,0.158794788273616,0.13599348534202,0,0,1,1,1,0,1,0,1,1,1,0,High,0.000114009316803276,0.0488355663695454
2933,06085512023,06,085,512023,5499,5495,5499,1980,1314,4980,195,4153,229,513,1601,547,286,121,0.0354609929078014,0.75522822331333,0.17427701674277,0.103012048192771,0.291355777979982,0.099472631387525,0.144444444444444,0.0611111111111111,0,1,0,0,1,0,1,0,1,1,1,0,High,9.67998830674333E-05,0.0404034705811865
2950,06085512043,06,085,512043,6744,6729,6744,1510,1251,6146,167,5957,369,1221,2997,455,361,85,0.0247627520759193,0.883303677342823,0.294964028776978,0.198665798893589,0.445385644226482,0.0674673784104389,0.239072847682119,0.0562913907284768,0,1,1,1,1,0,1,0,1,1,1,0,Higher,9.09509690245613E-05,0.0408278115549085
2969,06085512505,06,085,512505,8373,8368,8368,2313,1888,7513,228,6325,248,550,2501,656,290,72,0.0272303833751344,0.755404275647916,0.13135593220339,0.0732064421669107,0.298876673040153,0.0783938814531549,0.125378296584522,0.0311284046692607,0,1,0,0,1,0,0,0,0,0,1,1,High,0.000269829208264127,0.0709834796179427
2970,06085512506,06,085,512506,7443,7428,7443,1959,1673,6858,156,6179,479,664,2283,677,184,95,0.0209592906086256,0.830176004299342,0.286312014345487,0.0968212306794984,0.30735056542811,0.0909579470643558,0.0939254721796835,0.0484941296579888,0,1,1,0,1,0,0,0,1,1,1,0,High,0.000209678212286235,0.0730732922681492
2971,06085512508,06,085,512508,8007,7996,8007,2629,1872,7618,515,5259,394,1164,3241,921,492,209,0.0643187211190209,0.656800299737729,0.210470085470085,0.1527960094513,0.405327663831916,0.115024353690521,0.187143400532522,0.0794979079497908,0,0,1,1,1,0,1,0,0,0,1,1,High,0.000239617242641543,0.0654032036679225
2975,06085512603,06,085,512603,4563,4492,4563,1091,890,4230,119,4163,290,812,2120,479,269,103,0.0260793337716415,0.912338373876835,0.325842696629214,0.191962174940898,0.471950133570793,0.10497479728249,0.246562786434464,0.0944087992667278,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000208886093787441,0.071682289922592
2976,06085512604,06,085,512604,4854,4652,4690,1208,1047,4551,248,4428,286,757,1739,309,219,36,0.0510918829831067,0.912237330037083,0.27316141356256,0.166337068776093,0.373817712811694,0.0658848614072495,0.181291390728477,0.0298013245033113,0,1,1,1,1,0,1,0,1,1,1,0,Higher,0.000225994414904562,0.0773068667946297
2984,06095250300,06,095,250300,2990,2881,2929,1111,690,2797,256,2145,185,201,1315,555,133,134,0.08561872909699,0.717391304347826,0.268115942028986,0.0718627100464784,0.456438736549809,0.189484465687948,0.11971197119712,0.120612061206121,1,1,1,0,1,1,0,0,1,1,1,0,High,0.000112908498522302,0.0423922544563445
2987,06095250502,06,095,250502,3621,3578,3621,1110,819,3426,220,2880,102,86,1007,457,103,47,0.0607566970450152,0.795360397680199,0.124542124542125,0.0251021599532983,0.281442146450531,0.126208229770782,0.0927927927927928,0.0423423423423423,0,1,0,0,1,1,0,0,0,0,1,1,High,0.00019725793708858,0.0652902008232677
2988,06095250601,06,095,250601,5571,5501,5559,1559,1228,5101,165,4475,128,136,1791,649,162,84,0.0296176628971459,0.803266917968049,0.104234527687296,0.0266614389335424,0.325577167787675,0.116747616477784,0.103912764592688,0.053880692751764,0,1,0,0,1,0,0,0,1,1,1,0,High,0.000247039741225308,0.0694613203725734
2991,06095250701,06,095,250701,3595,3550,3583,1134,806,3243,111,2922,262,232,1515,679,143,42,0.0308762169680111,0.812795549374131,0.325062034739454,0.0715386987357385,0.426760563380282,0.189506000558191,0.126102292768959,0.037037037037037,0,1,1,0,1,1,0,0,1,1,1,0,High,0.0002871033871088,0.0965904978883457
2993,06095250900,06,095,250900,2771,2771,2771,1364,583,2383,181,2190,327,168,2008,474,538,502,0.0653193792854565,0.79032840129917,0.560891938250429,0.0704993705413345,0.724648141465175,0.171057380007218,0.394428152492669,0.368035190615836,0,1,1,0,1,1,1,1,1,1,1,0,Highest,9.91469487416907E-05,0.0428300205324818
2994,06095251000,06,095,251000,2648,2620,2648,1047,594,2522,76,1921,292,159,1245,287,261,84,0.0287009063444109,0.725453172205438,0.491582491582492,0.06304520222046,0.475190839694656,0.108383685800604,0.249283667621777,0.0802292263610315,0,1,1,0,1,0,1,0,1,1,1,0,High,7.47555318412196E-05,0.0341518752664708
2995,06095251100,06,095,251100,3089,3089,3089,1143,533,2976,114,2582,176,254,1323,290,209,153,0.0369051472968598,0.83586921333765,0.330206378986867,0.0853494623655914,0.428293946260926,0.0938815150534153,0.182852143482065,0.133858267716535,0,1,1,0,1,0,1,0,1,1,1,0,Higher,0.000109757348582207,0.0454700055146183
2996,06095251200,06,095,251200,3635,3635,3635,1252,773,3390,222,2932,220,448,1405,500,256,146,0.0610729023383769,0.806602475928473,0.284605433376455,0.132153392330383,0.386519944979367,0.137551581843191,0.204472843450479,0.116613418530351,0,1,1,1,1,1,1,0,1,1,1,0,High,0.000123123359117017,0.0453129268228266
2999,06095251500,06,095,251500,4111,4111,4111,1426,932,3810,75,3294,418,248,2366,598,383,259,0.0182437363171978,0.801264899051326,0.448497854077253,0.0650918635170604,0.575529068353199,0.145463390902457,0.268583450210379,0.181626928471248,0,1,1,0,1,1,1,1,1,1,1,0,High,0.000141345697102224,0.0516480016333385
3000,06095251600,06,095,251600,2593,2593,2593,1149,555,2424,82,1838,188,86,1410,336,342,238,0.0316236020053992,0.708831469340532,0.338738738738739,0.0354785478547855,0.543771693019668,0.129579637485538,0.297650130548303,0.207136640557006,0,1,1,0,1,1,1,1,1,1,1,0,High,0.000111630803985463,0.0545682052484237
3001,06095251701,06,095,251701,3415,3413,3415,1343,785,3185,160,2270,253,44,1347,439,314,226,0.0468521229868228,0.664714494875549,0.322292993630573,0.0138147566718995,0.394667447992968,0.128550512445095,0.233804914370812,0.168279970215934,0,0,1,0,1,1,1,1,1,1,1,0,High,0.000200813335140992,0.0703027281474724
3003,06095251802,06,095,251802,2446,2446,2446,1195,543,2205,249,2082,160,261,1196,537,267,325,0.101798855273917,0.851185609157809,0.294659300184162,0.118367346938776,0.488961569910057,0.219542109566639,0.223430962343096,0.271966527196653,1,1,1,0,1,1,1,1,1,1,1,0,Highest,0.00025260276379413,0.0699383589116026
3004,06095251803,06,095,251803,4816,4707,4788,1353,1127,4473,232,4053,187,329,1650,277,122,18,0.0481727574750831,0.841569767441861,0.165927240461402,0.0735524256651017,0.350541746335245,0.0578529657477026,0.090169992609017,0.0133037694013304,0,1,0,0,1,0,0,0,1,1,1,0,Higher,0.000517581559506652,0.110051489320238
3006,06095251901,06,095,251901,5281,4952,4996,1870,1066,4925,586,4168,298,323,1879,947,382,166,0.110963832607461,0.789244461276273,0.279549718574109,0.0655837563451777,0.379442649434572,0.18955164131305,0.20427807486631,0.0887700534759358,1,1,1,0,1,1,1,0,1,1,1,0,Higher,0.000352020249920315,0.105837031406576
3007,06095251902,06,095,251902,5833,5833,5833,1731,1319,5417,322,5082,253,600,2077,745,205,102,0.0552031544659695,0.87124978570204,0.191811978771797,0.110762414620639,0.356077490142294,0.127721584090519,0.11842865395725,0.0589254766031196,0,1,1,0,1,1,0,0,1,1,1,0,Higher,0.000206515162062715,0.0611207727907808
3008,06095251903,06,095,251903,5817,5809,5817,1684,1363,5426,304,5246,334,370,2374,570,146,31,0.0522606154375107,0.901839436135465,0.245047688921497,0.0681901953556948,0.408676192115683,0.0979886539453326,0.0866983372921615,0.0184085510688836,0,1,1,0,1,0,0,0,1,1,1,0,Higher,0.000265585840679705,0.0773573796182076
3029,06095252401,06,095,252401,4768,4665,4629,1401,1057,4629,221,3781,173,453,1621,651,108,51,0.0463506711409396,0.792994966442953,0.163670766319773,0.0978613091380428,0.347481243301179,0.140635126377187,0.0770877944325482,0.0364025695931477,0,1,0,0,1,1,0,0,1,1,1,0,High,0.000145340048220532,0.0523551655619594
3030,06095252402,06,095,252402,5518,5498,5498,1752,1263,5111,213,4338,387,670,1841,717,278,181,0.0386009423704241,0.786154403769482,0.306413301662708,0.131089806300137,0.334849036013096,0.130411058566752,0.158675799086758,0.103310502283105,0,1,1,1,1,1,1,0,1,1,1,0,High,0.00157634361039527,0.175818080488356
3031,06095252501,06,095,252501,2820,2730,2730,924,599,2548,173,2225,217,412,1127,492,130,197,0.0613475177304965,0.789007092198582,0.362270450751252,0.161695447409733,0.412820512820513,0.18021978021978,0.140692640692641,0.213203463203463,0,1,1,1,1,1,1,1,1,1,1,0,Higher,0.000115544155050884,0.0488206083813811
3032,06095252502,06,095,252502,2086,1557,1572,614,363,1963,35,1295,156,108,720,196,172,53,0.0167785234899329,0.620805369127517,0.429752066115702,0.0550178298522669,0.46242774566474,0.124681933842239,0.280130293159609,0.0863192182410423,0,0,1,0,1,1,1,0,0,0,1,1,High,9.31964573283039E-05,0.0393547092022196
3033,06095252604,06,095,252604,3783,3628,3591,1113,800,3608,230,2911,181,349,1427,362,175,62,0.0607983082209886,0.769495109701295,0.22625,0.0967294900221729,0.393329658213892,0.100807574491785,0.157232704402516,0.0557053009883199,0,1,1,0,1,0,1,0,1,1,1,0,High,0.000161060565005755,0.0603444800719516
3034,06095252605,06,095,252605,5957,5957,5949,1972,1466,5423,283,4987,436,605,3259,988,356,213,0.0475071344636562,0.837166358905489,0.297407912687585,0.111561866125761,0.547087460130938,0.166078332492856,0.18052738336714,0.108012170385396,0,1,1,0,1,1,1,0,1,1,1,0,Higher,0.000162399248438305,0.0513633444560379
3035,06095252606,06,095,252606,5434,5262,5407,1608,1169,5082,330,4537,245,910,2272,659,251,175,0.0607287449392713,0.834928229665072,0.209580838323353,0.179063360881543,0.43177499049791,0.121879045681524,0.156094527363184,0.108830845771144,0,1,1,1,1,1,1,0,1,1,1,0,Higher,0.000134964181143005,0.04763844358777
3036,06095252607,06,095,252607,4210,4207,4200,1217,993,3708,143,3611,272,620,1934,331,229,3,0.0339667458432304,0.85771971496437,0.273917421953676,0.167206040992449,0.459710007130972,0.0788095238095238,0.188167625308135,0.00246507806080526,0,1,1,1,1,0,1,0,1,1,1,0,Higher,8.29048253763176E-05,0.0542639543141124
